root957,12345957,禹秋娟,女,51162220020912226X
root958,12345958,伯蕊,女,511303196408198166
root959,12345959,鲍馨,女,150723195111301200
root960,12345960,俟胜,男,211422197205204448
root961,12345961,慎莺珊,女,43038219820718401X
root962,12345962,弘震茂,男,321182200401117552
root963,12345963,严婵姣,女,210124195012190920
root964,12345964,酆波昌,男,511824197703220788
root965,12345965,连鹏龙,男,140581196811240379
root966,12345966,双菲,女,440882196112311047
root967,12345967,禹芝真,女,511724199608162237
root968,12345968,孙榕,男,340302198111113045
root969,12345969,魏滢,女,411121196201135772
root970,12345970,池凝,女,330602199801069941
root971,12345971,晁聪贞,女,430224200606189775
root972,12345972,越翠,女,23072219820531179X
root973,12345973,钟康天,男,370400196312048381
root974,12345974,闵丽羽,女,430304199704267006
root975,12345975,濮枝毓,女,511025196604283853
root976,12345976,宣谦,男,130129197901017379
root977,12345977,余馨璧,女,410527195202131508
root978,12345978,琴育素,女,430981197306272463
root979,12345979,蒙朗哲,男,440200196812288805
root980,12345980,缪艺,女,150223198605214242
root981,12345981,籍斌,男,610422195109254108
root982,12345982,余英,女,411702195611229172
root983,12345983,颛可,女,511381197602152384
root984,12345984,阳卿,女,35012819920421125X
root985,12345985,柳壮,男,511421198002219585
root986,12345986,贝致泰,男,421224198205222035
root987,12345987,车瑗珊,女,520382195902131786
root988,12345988,贾宁,男,511721197201091862
root989,12345989,乌仁峰,男,610327198109094466
root990,12345990,庄伟,男,360430196207083165
root991,12345991,易翠寒,女,65320119900315696X
root992,12345992,沈言清,男,542523197803116068
root993,12345993,明宏飞,男,120105197601138264
root994,12345994,汲钧,男,131182200101185515
root995,12345995,丁媛,女,310105196803312823
root996,12345996,微海奇,男,341424195710305728
root997,12345997,皇翠宁,女,530302196605304403
root998,12345998,孔星民,男,513434199211200803
root999,12345999,驷美,女,431221198004253532
root1000,123451000,敖武新,男,140109198603083483
root1001,123451001,莘彪先,男,513300197110081050
root1002,123451002,乐旭翔,男,620824196702128779
root1003,123451003,连露秀,女,321100197204086858
root1004,123451004,张勤,女,231281196905291181
root1005,123451005,贺平,男,511781200205281015
root1006,123451006,容柔,女,430600197401262920
root1007,123451007,毋旭龙,男,210181198512081676
root1008,123451008,弓和,男,360800199002102470
root1009,123451009,堵思之,男,230904200003241277
root1010,123451010,印蓓,女,511300195801251062
root1011,123451011,明翰朗,男,411424195907156680
root1012,123451012,利叶霞,女,410200200204084861
root1013,123451013,都进健,男,130684199705087063
root1014,123451014,幸东军,男,210411199609159160
root1015,123451015,笪姣,女,510300195805047690
root1016,123451016,乔英园,女,231222199306111357
root1017,123451017,羊馨琬,女,320381196112260410
root1018,123451018,段峰,男,320322198609094170
root1019,123451019,仲芳枝,女,441302198202135041
root1020,123451020,聂政富,男,141027198608255457
root1021,123451021,方菊英,女,450126197403126164
root1022,123451022,戎琳晶,女,441300200909226956
root1023,123451023,杭仁,男,330206198610139563
root1024,123451024,幸琳荷,女,150200195209164011
root1025,123451025,车辰,男,440403199907240381
root1026,123451026,冉轮,男,411326199008191306
root1027,123451027,易霞,女,532301195901291265
root1028,123451028,鲜彪民,男,500111197105264956
root1029,123451029,乐泽雄,男,350502196906043937
root1030,123451030,韩青,女,441302195403263732
root1031,123451031,范美,女,511024200901082380
root1032,123451032,姚军,男,211000197304212910
root1033,123451033,尹荔园,女,140881196805104166
root1034,123451034,於子,男,450105199607200407
root1035,123451035,邢晓,女,341500199906209650
root1036,123451036,羿澜爽,女,340621200001227506
root1037,123451037,况朋,男,632801197605296045
root1038,123451038,怀琛,男,341524200910102318
root1039,123451039,后佳冰,女,220105197901057558
root1040,123451040,西芸爱,女,320585198902192171
root1041,123451041,贾秋,女,44092320011012375X
root1042,123451042,邱鹏,男,510727195503103353
root1043,123451043,鱼友建,男,420321200005226803
root1044,123451044,乐泰,男,320602199808258049
root1045,123451045,章丽伊,女,620921198304173449
root1046,123451046,高海,男,22030219621019004X
root1047,123451047,居爽,女,210404198905163203
root1048,123451048,何纨月,女,440281197904011718
root1049,123451049,柳秀,女,371400197109266055
root1050,123451050,牧媛妹,女,411323199401148778
root1051,123451051,谷明航,男,652223198710035369
root1052,123451052,逯宜珊,女,141082200906303722
root1053,123451053,卓亨,男,230227198406188550
root1054,123451054,符才,男,211100195708094232
root1055,123451055,壤璐燕,女,632823196312131312
root1056,123451056,祁芸,女,340300196006105172
root1057,123451057,申先乐,男,230603197711117579
root1058,123451058,夹叶爱,女,130000200901248800
root1059,123451059,甫筠,女,23108119610317058X
root1060,123451060,宁岚梦,女,659002200611245559
root1061,123451061,范光,男,610726195707143645
root1062,123451062,武佳秀,女,532532200401144030
root1063,123451063,欧冠鹏,男,220284197105188144
root1064,123451064,归致武,男,410184197807176439
root1065,123451065,茅嘉,女,371200200912221220
root1066,123451066,汪慧,女,530111196112281309
root1067,123451067,闻霞芳,女,451227196509271384
root1068,123451068,荀蓉眉,女,511723196703146534
root1069,123451069,牟谦,男,140931197902106645
root1070,123451070,干颖娟,女,21050519590116416X
root1071,123451071,丰岚,女,220503199903152717
root1072,123451072,车瑾美,女,530423199308212706
root1073,123451073,佘之康,男,420800199607097711
root1074,123451074,阴哲琛,男,341721195112176468
root1075,123451075,羊梅媛,女,14102919540405883X
root1076,123451076,佘娣,女,420902199909020304
root1077,123451077,申竹枫,女,430381196011234307
root1078,123451078,龙弘树,男,53042319590310818X
root1079,123451079,那良,男,654300200401177016
root1080,123451080,权琦,女,632100198909300306
root1081,123451081,暨顺,男,411724198904199714
root1082,123451082,刘康以,男,130303195901048464
root1083,123451083,公国元,男,150721195101077062
root1084,123451084,袁凤,女,320103195210212266
root1085,123451085,乜佳,女,421181199107278277
root1086,123451086,门仁翰,男,130281197812194200
root1087,123451087,琴育,女,522422200206028050
root1088,123451088,司琴,女,140922199603212942
root1089,123451089,都香欢,女,640400195901262432
root1090,123451090,鲍武,男,320723200611283876
root1091,123451091,闻成,男,22012220001004907X
root1092,123451092,楚涛,男,210100197110254172
root1093,123451093,鄢菁,女,430821199007269130
root1094,123451094,廖利,男,220221200712270907
root1095,123451095,余鹏,男,532329196507300240
root1096,123451096,何宏,男,440903198612086842
root1097,123451097,姜静玲,女,654225197204309814
root1098,123451098,漆凤,女,340122195006262357
root1099,123451099,郑涛奇,男,445322195310022488
root1100,123451100,翁翰,男,653221200309195073
root1101,123451101,晋力厚,男,640500198912228562
root1102,123451102,卢世,男,532822199804010676
root1103,123451103,奚艳,女,230904198008105362
root1104,123451104,咸航,男,340207200406164591
root1105,123451105,濮韵,女,340102198610170473
root1106,123451106,后苑,女,222402195802043118
root1107,123451107,喻洁,女,130638197610037357
root1108,123451108,漆弘,男,530524195206266037
root1109,123451109,符行,男,530381199602201846
root1110,123451110,乜平明,男,610702198808013500
root1111,123451111,宁娜英,女,511725198712037083
root1112,123451112,宣慧宜,女,340111197509172978
root1113,123451113,童健河,男,430300197105031443
root1114,123451114,严青,女,511112197210182310
root1115,123451115,红达学,男,370404196403179462
root1116,123451116,辛进先,男,530522197511247146
root1117,123451117,郁广心,男,140109197404241130
root1118,123451118,双珍澜,女,450225195309249213
root1119,123451119,惠瑾,女,460106199703137944
root1120,123451120,孔枝,女,14092719780810186X
root1121,123451121,郜瑾茜,女,320206196304191522
root1122,123451122,东璐红,女,530522196309193506
root1123,123451123,苗栋,男,410902195204121658
root1124,123451124,夏琰,女,37028519740113940X
root1125,123451125,贲岚,女,654021196305146902
root1126,123451126,解玉昭,女,511500195307010926
root1127,123451127,乐育,女,019890119797 
root1128,123451128,贲岚,女,140226195408112443
root1129,123451129,糜芬,女,511500195806105700
root1130,123451130,司爽,女,210782198203271854
root1131,123451131,阎岩亨,男,370285196801246824
root1132,123451132,梁进先,男,431221199211250312
root1133,123451133,融平,男,43122419800908348X
root1134,123451134,水民辉,男,210202196002297726
root1135,123451135,彭毓,女,361022199610069729
root1136,123451136,卢珠,女,430900198901207937
root1137,123451137,昌世峰,男,43022519770720004X
root1138,123451138,宦超兴,男,341502199007238530
root1139,123451139,赖园琼,女,130727199408101840
root1140,123451140,翁乐友,男,410603195205186293
root1141,123451141,桂贞,女,150302196409064958
root1142,123451142,居顺河,男,430781199507244301
root1143,123451143,宋宜,女,41162719530505074X
root1144,123451144,丰馨荷,女,620922198703015428
root1145,123451145,况影雁,女,320507196511218700
root1146,123451146,乐谦宏,男,130131197106227272
root1147,123451147,赖树,男,44120219691115753X
root1148,123451148,谷仁志,男,371002197009012534
root1149,123451149,龙庆健,男,220621196011243757
root1150,123451150,盖楠博,男,53330019870525449X
root1151,123451151,舌舒,女,542227197710207824
root1152,123451152,闻承,男,522636197201164728
root1153,123451153,盛凝华,女,34160019760523818X
root1154,123451154,门武才,男,361130197709155287
root1155,123451155,桂世泰,男,210104198708104291
root1156,123451156,逄善,男,341522199609211138
root1157,123451157,赖环,女,410926200709027274
root1158,123451158,古永,男,451027196610193981
root1159,123451159,罗哲,男,11010719881004119X
root1160,123451160,谈晶春,女,420113200305072083
root1161,123451161,仲璐,女,513427195701223555
root1162,123451162,廖苑娜,女,511822197310271848
root1163,123451163,马莺,女,220800200708282092
root1164,123451164,齐朋,男,370113196305132898
root1165,123451165,贾玉姬,女,340827196002046010
root1166,123451166,政勇,男,640521198709145122
root1167,123451167,湛德,男,654201198306258353
root1168,123451168,任星琛,男,330212195205293413
root1169,123451169,慕宜毓,女,420222200803131746
root1170,123451170,弘翔江,男,150929199309123494
root1171,123451171,卢壮林,男,361028199911106544
root1172,123451172,卢永义,男,542222198310119414
root1173,123451173,尹顺之,男,371402196909179070
root1174,123451174,习磊,男,340321199711295552
root1175,123451175,盛山义,男,630105200605062783
root1176,123451176,禹弘,男,532522198312087684
root1177,123451177,谷祥勇,男,630104199710165053
root1178,123451178,魏海,男,130427199206247327
root1179,123451179,水嘉,女,130133198206132497
root1180,123451180,韦先风,男,341321199004075092
root1181,123451181,柳鹏,男,371400200009020132
root1182,123451182,仲真,女,450221198812300555
root1183,123451183,逯爱爱,女,341000199112092385
root1184,123451184,门爽,女,630000200112193868
root1185,123451185,牟琦婉,女,410825196903071630
root1186,123451186,叶仁,男,220702199604039671
root1187,123451187,甘莉,女,420923196909206940
root1188,123451188,蒋明,男,440511196910116092
root1189,123451189,水仪艺,女,230606200202184590
root1190,123451190,冀融,女,420107195908213913
root1191,123451191,法蓓,女,331100200512246223
root1192,123451192,令伟龙,男,370921200712149200
root1193,123451193,巴凤姬,女,230521197112278706
root1194,123451194,容菲,女,150721199602090722
root1195,123451195,龙超彬,男,33042119520127209X
root1196,123451196,钭轮,男,140522198710052554
root1197,123451197,马树功,男,451029196603012217
root1198,123451198,仇坚,男,542333197212254700
root1199,123451199,后莉,女,511526196609021362
root1200,123451200,乐宜蓉,女,632801196812062626
root1201,123451201,蒯福,男,210811200412241926
root1202,123451202,和素,女,610600198502019901
root1203,123451203,时静,女,441303199201161564
root1204,123451204,幸时栋,男,532524197703084761
root1205,123451205,戈仪,女,230711197708121169
root1206,123451206,麻莉,女,513222198801046307
root1207,123451207,支琬莺,女,220221198803278568
root1208,123451208,暴丹,女,150426195802029667
root1209,123451209,祖振兴,男,320103195807269468
root1210,123451210,缑力,男,421202199908119858
root1211,123451211,梁杰,男,220500198201059661
root1212,123451212,潘旭旭,男,140725197508203852
root1213,123451213,边浩,男,130302197302133678
root1214,123451214,尉元,男,330110195504078133
root1215,123451215,阎璧佳,女,230624198803082058
root1216,123451216,万震,男,130930197301162328
root1217,123451217,卓惠环,女,632722197110184283
root1218,123451218,鲍莲云,女,150800197407207475
root1219,123451219,山生,男,532327199703070295
root1220,123451220,太韵,女,530400195107094237
root1221,123451221,怀行友,男,653001198004034897
root1222,123451222,里克,男,140603200304158085
root1223,123451223,利政,男,450325199409019662
root1224,123451224,闻冰爽,女,469002197302117967
root1225,123451225,阴菊,女,440403197505196841
root1226,123451226,庞悦,女,522426196308156543
root1227,123451227,禄厚,男,14021119520620517X
root1228,123451228,夹枫,女,411527195711172448
root1229,123451229,牟纯,女,320700200703079472
root1230,123451230,西荔,女,522628199405239735
root1231,123451231,邬良,男,360821198606177593
root1232,123451232,狐雪,女,230781199804267377
root1233,123451233,容信,男,331122196212187662
root1234,123451234,步元亨,男,230602199905113472
root1235,123451235,祝婉,女,441502200112117748
root1236,123451236,任怡,女,130984199302285205
root1237,123451237,费中,男,430121195310285209
root1238,123451238,甄蓉,女,230302199512207092
root1239,123451239,阳菁,女,340800196207313880
root1240,123451240,侯顺朋,男,320311195912297752
root1241,123451241,宗富,男,320402196512118413
root1242,123451242,饶信世,男,130724197703080087
root1243,123451243,迟姣英,女,421124197604036360
root1244,123451244,丘飘芸,女,141021197909156214
root1245,123451245,富寒真,女,520200200511290126
root1246,123451246,施欢,女,532500199907063426
root1247,123451247,花保,男,532523200508130134
root1248,123451248,古琴怡,女,620522195607221613
root1249,123451249,东惠,女,451302200111016428
root1250,123451250,宣芳婉,女,430902196001027512
root1251,123451251,长黛,女,542400200110141265
root1252,123451252,袁岩,男,320206199507231575
root1253,123451253,应莎园,女,130731196803122802
root1254,123451254,孙咏聪,女,530524195610306539
root1255,123451255,容彬利,男,410503196305282425
root1256,123451256,左力彪,男,330502196907149967
root1257,123451257,江栋德,男,360782195412226004
root1258,123451258,闻颖,女,431021195202122053
root1259,123451259,水安,男,130728196804169452
root1260,123451260,谢环,女,140622198409259463
root1261,123451261,郁伊舒,女,411625195502248402
root1262,123451262,朱春燕,女,150402196412051627
root1263,123451263,虞克,男,441781195903218601
root1264,123451264,甄瑞霭,女,421022198911123823
root1265,123451265,于荣爽,女,513230196011185354
root1266,123451266,慕翔邦,男,513431197409103410
root1267,123451267,池媛枝,女,410621199310155991
root1268,123451268,长美悦,女,440304197505098417
root1269,123451269,暴真贞,女,130182199001059742
root1270,123451270,姜蕊,女,45092219840203157X
root1271,123451271,钱弘行,男,15040420070727351X
root1272,123451272,方雁,女,150429196408064417
root1273,123451273,笪育,女,140429199210249901
root1274,123451274,谭巧静,女,410503197207074539
root1275,123451275,益倩,女,533103199010018506
root1276,123451276,祖乐义,男,650201200510192837
root1277,123451277,梁玲,女,530129198901140974
root1278,123451278,巫瑶,女,130624198609175150
root1279,123451279,加菁,女,440204199804039699
root1280,123451280,李树,男,53032119850801287X
root1281,123451281,步梅亚,女,632323196002043432
root1282,123451282,于君,女,370400197101076424
root1283,123451283,萧露,女,542100196301077424
root1284,123451284,佘影竹,女,63222420020317341X
root1285,123451285,赖晶姣,女,371522199404093057
root1286,123451286,谈蓉爱,女,34042119730630575X
root1287,123451287,阙安,男,422827197806305256
root1288,123451288,门薇,女,500112196407217751
root1289,123451289,石姣璧,女,230623199103040226
root1290,123451290,窦康光,男,410304196912205283
root1291,123451291,滑宜玲,女,411425195512089459
root1292,123451292,边韵,女,430181200804033239
root1293,123451293,东爱,女,61082619500421238X
root1294,123451294,宦风仁,男,532925199610250836
root1295,123451295,慕丽欢,女,32098220070709240X
root1296,123451296,江眉贞,女,451027196006299755
root1297,123451297,干瑾梦,女,140181200706092367
root1298,123451298,岳莺蓓,女,532532200807139995
root1299,123451299,谯义祥,男,530321196209013099
root1300,123451300,罗嘉环,女,370502199605316740
root1301,123451301,贡武致,男,440304198605211055
root1302,123451302,喻坚策,男,53332119970821879X
root1303,123451303,咸固会,男,431381197212091782
root1304,123451304,倪珍,女,371624200912155190
root1305,123451305,富友,男,350583195001192229
root1306,123451306,谯飘,女,450000198403027399
root1307,123451307,左信,男,542429199912070742
root1308,123451308,浦壮琛,男,340102195202030937
root1309,123451309,沃月,女,14070219711012819X
root1310,123451310,褚芝瑾,女,150206199103071841
root1311,123451311,郝祥志,男,340621196304309032
root1312,123451312,郝菊锦,女,150521198707080891
root1313,123451313,有和,男,510923199606067117
root1314,123451314,郎蕊,女,610126199311227338
root1315,123451315,梁琬婉,女,130724198508047964
root1316,123451316,谯俊,男,361000195307265309
root1317,123451317,阎德豪,男,610304195510262456
root1318,123451318,狐茗桂,女,320621195104276899
root1319,123451319,梁宁先,男,431024196110258360
root1320,123451320,国兰,女,542335200511054917
root1321,123451321,向安,男,542426200401166327
root1322,123451322,和云贞,女,530924197011243813
root1323,123451323,师姣,女,431027196405110979
root1324,123451324,梅红,女,542500199712295245
root1325,123451325,伏全发,男,620503196810118772
root1326,123451326,方杰,男,130821195403162280
root1327,123451327,潘毅,男,542331199411107849
root1328,123451328,汪博,男,441302195702077120
root1329,123451329,督坚,男,440305196711271040
root1330,123451330,季娜,女,610700197807275747
root1331,123451331,国希,女,652301200707203728
root1332,123451332,齐龙宏,男,150429198511019533
root1333,123451333,尤飘雪,女,450681197310230490
root1334,123451334,栾叶艺,女,620700199212020674
root1335,123451335,方若松,男,210904200307287967
root1336,123451336,蒙清,男,360602197508056187
root1337,123451337,满会,男,450302199305166831
root1338,123451338,长菊聪,女,632524199409249732
root1339,123451339,赵庆冠,男,511425198506031397
root1340,123451340,鄂雅妹,女,654023200310173106
root1341,123451341,仰先诚,男,654224198903052235
root1342,123451342,苏元光,男,350800197512027879
root1343,123451343,姜绍,男,420607197308205545
root1344,123451344,能筠兰,女,610222195103124336
root1345,123451345,丰滢,女,220303197106262251
root1346,123451346,朱筠芬,女,441500199306115494
root1347,123451347,陶心新,男,420921196601228622
root1348,123451348,王伯,男,542300196302275650
root1349,123451349,台秋芬,女,451029197704161670
root1350,123451350,乜祥康,男,340403199409041693
root1351,123451351,杨媛妹,女,231226196101033553
root1352,123451352,刘姬,女,45102719900904476X
root1353,123451353,马澜丽,女,340311197103277498
root1354,123451354,湛卿秋,女,340322196612168120
root1355,123451355,支勤锦,女,640181200004115614
root1356,123451356,明和,男,152502198004263483
root1357,123451357,廉雅凡,女,422828200209249269
root1358,123451358,舒婉,女,360702197309233756
root1359,123451359,江辉泽,男,231200198510054502
root1360,123451360,瞿兰芬,女,420116198711164871
root1361,123451361,巴姬,女,542233197403134095
root1362,123451362,鄂华,女,140427200112128017
root1363,123451363,程惠珊,女,420684200708025225
root1364,123451364,仇黛瑾,女,610622197112050157
root1365,123451365,侯婕,女,510106196912294509
root1366,123451366,东飘,女,370982197312301769
root1367,123451367,谢莺,女,13052320070201849X
root1368,123451368,酆淑飘,女,451481199408248110
root1369,123451369,田月,女,411481200109054330
root1370,123451370,蓬俊,男,341102198901042763
root1371,123451371,娄琴,女,632300198307303586
root1372,123451372,宋和,男,640104195905123471
root1373,123451373,管壮,男,431226195404173927
root1374,123451374,孙怡纯,女,431226199904105080
root1375,123451375,聂佳,女,530402200712120401
root1376,123451376,弓玉英,女,140824196108110627
root1377,123451377,索欣珍,女,511824199012275092
root1378,123451378,归若,男,140303196205294449
root1379,123451379,门福,男,150124200612198675
root1380,123451380,羊思,女,410300197703166301
root1381,123451381,郦琰,女,62302519810605291X
root1382,123451382,雷爱珊,女,371600200211118281
root1383,123451383,羊和海,男,350205199708311829
root1384,123451384,郏舒玉,女,360925196205041611
root1385,123451385,呼飘霞,女,510129196312227489
root1386,123451386,台嘉,女,350425200007283820
root1387,123451387,晏欣宜,女,440224198912082820
root1388,123451388,仉启,男,341300196903107603
root1389,123451389,晁民,男,440511196901203581
root1390,123451390,乐有,男,511500198308307661
root1391,123451391,潘静霞,女,320202196208314056
root1392,123451392,梁有榕,男,411725198602244176
root1393,123451393,殷克良,男,140322196801151494
root1394,123451394,鞠东,男,653131195904261489
root1395,123451395,龚裕毅,男,410325197609067582
root1396,123451396,古军哲,男,52010019740608649X
root1397,123451397,费影珠,女,340311200506131500
root1398,123451398,都秀蓉,女,445323199509068912
root1399,123451399,蓝思,男,450800199407169915
root1400,123451400,杭澜翠,女,411624198405270058
root1401,123451401,阳艺华,女,52262419530409174X
root1402,123451402,生伯,男,230521198405056773
root1403,123451403,费惠爱,女,411082199712279509
root1404,123451404,别康奇,男,530428197809141697
root1405,123451405,葛涛,男,540127195509232976
root1406,123451406,齐锦惠,女,431230196809223899
root1407,123451407,钟倩露,女,410703195612186667
root1408,123451408,慕彬辰,男,511425198310206466
root1409,123451409,安美娣,女,35048119850423924X
root1410,123451410,左学,男,510600195510016105
root1411,123451411,郭桂,女,610523195306251960
root1412,123451412,詹广翰,男,532500198707142715
root1413,123451413,狐鹏,男,130227198302284827
root1414,123451414,童冰瑞,女,610726195812178700
root1415,123451415,司利之,男,440882200912282642
root1416,123451416,乔璧珍,女,632621200709135448
root1417,123451417,时霭,女,230704196203198381
root1418,123451418,哈厚,男,450108195107175154
root1419,123451419,褚浩,男,44030820010221679X
root1420,123451420,滕璧倩,女,350426195206200891
root1421,123451421,项枫云,女,542123197911250844
root1422,123451422,郗娅晶,女,230230198005077401
root1423,123451423,孔榕平,男,532326198105153022
root1424,123451424,连风,男,310101197310254652
root1425,123451425,岳发鸣,男,220323196905252106
root1426,123451426,尹江善,男,653001197107205420
root1427,123451427,鲍聪纯,女,210921195701273988
root1428,123451428,诸茗,女,350425197112044579
root1429,123451429,常青馥,女,110108198908126999
root1430,123451430,马玉岚,女,440282200003010671
root1431,123451431,戴发强,男,340826200911139217
root1432,123451432,桂霞,女,411103196303276012
root1433,123451433,连育,女,533300195402179329
root1434,123451434,利贞琼,女,340202199403181217
root1435,123451435,秋澜,女,330682197209277007
root1436,123451436,林园,女,231121199905290201
root1437,123451437,白艺,女,140226197612027886
root1438,123451438,匡国,男,420703196801211389
root1439,123451439,拔之彬,男,150783197303304305
root1440,123451440,姜翔承,男,37172220080228324X
root1441,123451441,甄震,男,611000195906050782
root1442,123451442,广德,男,410225199301011535
root1443,123451443,卢馨育,女,220200196309042807
root1444,123451444,顾树,男,331004198211281543
root1445,123451445,饶民,男,370883199212015001
root1446,123451446,澹仁先,男,130523196701271910
root1447,123451447,谷胜,男,451402196004045289
root1448,123451448,甘荣凝,女,350111195204154720
root1449,123451449,良香琬,女,530103196410252653
root1450,123451450,吴星,男,522301200301237988
root1451,123451451,岑德,男,341126195708097110
root1452,123451452,童艳,女,532932197401209620
root1453,123451453,石艺彩,女,610923200304187382
root1454,123451454,邱仪红,女,542322196807224566
root1455,123451455,辕伊荔,女,630104200001303666
root1456,123451456,连彬仁,男,131182198903164943
root1457,123451457,鲍腾平,男,532925196703024949
root1458,123451458,訾欣,女,652800199904110681
root1459,123451459,朱晶雁,女,542522197207059195
root1460,123451460,终伊,女,350211198812210043
root1461,123451461,奚震超,男,610202199103019977
root1462,123451462,东昭,女,340300196104133994
root1463,123451463,杜友,男,441427200705133200
root1464,123451464,粱筠,女,445224200802152917
root1465,123451465,安清冠,男,41020519820815462X
root1466,123451466,连枫希,女,411622200203136616
root1467,123451467,广子,男,411727195503191469
root1468,123451468,禄健,男,360600199410221128
root1469,123451469,程澜晓,女,420525199912227675
root1470,123451470,苏天坚,男,36012319810930834X
root1471,123451471,燕全,男,130400197311272015
root1472,123451472,索朋,男,451030198710145984
root1473,123451473,糜荔,女,230407196802281315
root1474,123451474,司军宁,男,460000200209228850
root1475,123451475,石若乐,男,130200195703287056
root1476,123451476,狄坚,男,310101196209169563
root1477,123451477,桂楠承,男,522301196101078338
root1478,123451478,查杰强,男,360983200402068082
root1479,123451479,亢昭瑶,女,36082719930619882X
root1480,123451480,祖艳,女,440881195705230436
root1481,123451481,谭眉,女,130403195606077591
root1482,123451482,平梅黛,女,210213196802064532
root1483,123451483,盖菲,女,130000195806021938
root1484,123451484,费贞莎,女,620923197907156339
root1485,123451485,阳磊盛,男,450203199910234784
root1486,123451486,隆泽,男,331122198107188670
root1487,123451487,芮和,男,510800196411108384
root1488,123451488,裘娅琬,女,542123196206219118
root1489,123451489,井莎,女,522730197202238431
root1490,123451490,皮芳,女,632128196108033735
root1491,123451491,茹林盛,男,654024199405193848
root1492,123451492,舌华琼,女,130323198210281231
root1493,123451493,逯凝,女,530824197110144399
root1494,123451494,那冰,女,500235195303070922
root1495,123451495,蒙晶眉,女,610725198809097536
root1496,123451496,农香月,女,430412196512015340
root1497,123451497,巴澜,女,520122198808203145
root1498,123451498,於芳,女,522225196911179128
root1499,123451499,缪香真,女,130131195910301753
root1500,123451500,广杰亨,男,500103195902265610
root1501,123451501,章滢姣,女,320203198011218541
root1502,123451502,樊园,女,410500196601136255
root1503,123451503,于寒,女,360732197612168465
root1504,123451504,申伟,男,130705199011305054
root1505,123451505,米义家,男,320115200408145176
root1506,123451506,谭琴仪,女,500236200312033824
root1507,123451507,宦良文,男,630105196005120960
root1508,123451508,蓝雄,男,361123195007274414
root1509,123451509,幸龙安,男,320125198901277191
root1510,123451510,冯翠萍,女,640422196905080727
root1511,123451511,何妹,女,420982199912135702
root1512,123451512,寇伊婉,女,360429196002030275
root1513,123451513,冶雅馥,女,51018119950609226X
root1514,123451514,容爽,女,220602195204068832
root1515,123451515,阚德冠,男,430321197806152186
root1516,123451516,郦涛裕,男,469006197212186884
root1517,123451517,仇欢,女,361002195007276332
root1518,123451518,巫泰,男,350322197605077876
root1519,123451519,师新炎,男,430681197801234556
root1520,123451520,马和,男,370502195707181615
root1521,123451521,滕天,男,542422200801120103
root1522,123451522,施莉琼,女,341204195006253702
root1523,123451523,钮进,男,420625200206291232
root1524,123451524,韩波,男,530621200903188820
root1525,123451525,鞠菁宁,女,632625198901319680
root1526,123451526,沈旭,男,231085196201308576
root1527,123451527,计杰,男,62122320010106415X
root1528,123451528,荣勇宏,男,44150219670110732X
root1529,123451529,况哲子,男,340200200905173113
root1530,123451530,鄢良国,男,422801198601118239
root1531,123451531,况园艳,女,131127195703025238
root1532,123451532,韩永,男,420881199508190257
root1533,123451533,宇翔,男,330624195803063703
root1534,123451534,苏良,男,530825200806072187
root1535,123451535,董福,男,451202200103303173
root1536,123451536,金桂,女,130527197109241640
root1537,123451537,有英,女,431000198806305848
root1538,123451538,温哲平,男,522427197004080536
root1539,123451539,熊馨,女,411103197506306597
root1540,123451540,颜良,男,511421197809047337
root1541,123451541,公超磊,男,150602199707169299
root1542,123451542,冯姣,女,620724199410173808
root1543,123451543,时伦江,男,130181198709279969
root1544,123451544,正菊羽,女,320611198101085297
root1545,123451545,汪豪东,男,511111200204171891
root1546,123451546,徐婵,女,220602200209159438
root1547,123451547,澹勤妍,女,420981198310201222
root1548,123451548,广言东,男,420503197311158304
root1549,123451549,台峰,男,150922195303131730
root1550,123451550,池瑞云,女,512022199003102813
root1551,123451551,逯荷艺,女,230000196110198450
root1552,123451552,米凤宁,女,530824200810088089
root1553,123451553,解昌志,男,530428198904024637
root1554,123451554,叔奇以,男,150702200211060004
root1555,123451555,符达,男,51343219610220418X
root1556,123451556,终媛柔,女,341204195312184645
root1557,123451557,应胜,男,360424195612236848
root1558,123451558,暨娅荣,女,130100199311124998
root1559,123451559,公枫,女,450403195002023984
root1560,123451560,何言裕,男,210282196704188251
root1561,123451561,宁澜美,女,621002200612310313
root1562,123451562,路壮弘,男,150425200310238187
root1563,123451563,顾民轮,男,43051119850425266X
root1564,123451564,孙义,男,610203199109035288
root1565,123451565,佴叶,女,321284198603063183
root1566,123451566,慕嘉爽,女,430781199602233803
root1567,123451567,连乐,男,450802196008318281
root1568,123451568,佘广仁,男,21132219540925109X
root1569,123451569,晋浩浩,男,140923198203306044
root1570,123451570,卫以,男,420624200201047226
root1571,123451571,危全天,男,522222197910148691
root1572,123451572,魏婷,女,530181200107282671
root1573,123451573,马杰,男,321284199608095680
root1574,123451574,璩志固,男,360200200511111327
root1575,123451575,季邦,男,210422197602066260
root1576,123451576,羊洁毓,女,411330200407222050
root1577,123451577,丘炎,男,650000196101118154
root1578,123451578,舒林,男,360829200502039875
root1579,123451579,孟仪月,女,440512200902103625
root1580,123451580,父悦,女,430400195202071988
root1581,123451581,元希爱,女,610430197211064211
root1582,123451582,房绍贵,男,431081197308094017
root1583,123451583,朱乐发,男,370521195806037749
root1584,123451584,贡芬希,女,533123200001258154
